text,sentiment
"@Rudy_garzajr hola amigo, ya en la camita descansando viendo tv, tu?",Positive
Arrolladora Te Amo.????,Neutral
"@Cassie_Alex nada, en mi depa.",Negative
Se que algún día alguien te la va a cobrar y te va a doler más que esto.,Negative
@FernandaHaroo Jajajajajajaja ??,Negative
"@BarbaraSinatra ese mundo Godinezco NO es el mío (aún)... Pronto llegaré ahí cómo director, gerente o una onda así ja!! ?? ??",Neutral
¿Por qué existe gente tan pendeja?,Negative
Soy capaz de lo incapaz por ti mi cielo!????,Neutral
"Ese es otro de los motivos por los que le pondríamos a nuestro hijo Francisco. 
Paco bebé. ?",Negative
"No es celulitis, se sentó en la grava.",Neutral
Tú qué sabes de pobreza si nunca escribiste con la punta del compás.,Negative
"Se me hace difícil olvidarte, pero no imposible.",Positive
"Eres tan hermosa, llegue tarde. 
Jaja",Positive
Y pues llovieron mis ojos al darle el abrazo a los Pachones ???,Positive
"Gente, alguien q frecuente  las orgías dEtiopía, saben si a huevo hay q entrar en calzones? Esq tengo un amigo q se avergüenza de su vientre",Neutral
#Atención @SSCEdomex #CUIDADO hay una patrulla vial d @TlalnepantladeB parada n carriles de perif. Frente a Mundo E cazando autos,Negative
"No sé que pensar, aunque creo que aveces las cosas no necesitan tantas vueltas.",Negative
Si que fue un muy buen día.  ?,Positive
@leonrangel saca reta de fifa con chelas dude! Cc @WenceSays,Positive
Que mi pinche tos no me deja vivir. #TodoEsCulpaDelMaza,Negative
¿Como no amar a mi mejor amigo? Jajajaja. @Nowhere_Man18 http://t.co/lFHRNO8qmm,Positive
#YoSiCreo #Mex,Neutral
¿Cómo quiere que vayamos al cine con esta lluvia?,Neutral
'Maldición' de Aaron Ramsey coincide con muerte de Robin Williams http://t.co/XF4tbqlSs5 #RIPRobinWilliams,Negative
"El arabito @AlfredoJali_Ofi habla muy aca de la izquierda y se siente revolucionario con el bombín de New York, bufanda  inglesa y su bastón",Neutral
Los q tienen miedo de la Verdad siempre han sido los dl pri siempre ocultan todo mienten y no se cansan de robar,Negative
Es que no puedo dejar de beberme tu recuerdo :'(,Negative
@Nowhere_Man18 Jajajaja loool no digas xD nel ya me caga todo we sere lesbiana a la mierda xD,Negative
@Neko_X3 Jajajaja burris no hablo en ese sentido :p,Positive
Si que esta bien dificil encontrar a alguien que valga toda la pena en estos tiempos de terrible prontes u.u,Negative
Jsjsjsjs maybe mi día no termine tan de la verga después de todo xdd.,Neutral
@rogerbaudelaire @LaPostModerna Esa es toda la actitud ?,Positive
Depresión nivel: desperte y no era Iggy Azalea :'(,Negative
@Lacalacazombie Yo creo que si o lo que sea con tal de curarme yaaa :v,Positive
Ironías de mi querido país :'v :'v,Positive
De esas veces que ya no sabes ni que decir para arreglar las cosas y mejor no dices nada.  ??????,Negative
"@AtzelMz A todos nos han ignorado una vez en la vida,  todo se supera.  ?? jajaja",Neutral
@dany_vald Barcelona - Madrid,Positive
http://t.co/r7XR4Bh2b1,Positive
"Con ""promoción"" como la de @SirenaArias y @Osochf, sobra hacer mi esfuerzo ??????",Positive
@CarlitosLi grax x seguirme,Positive
Los ricos olores del Weed recién quemado #YumiYomi #weed Manguito,Positive
"A dormir un largo y #buendia, ahora #buenas y merecidas noches @voxrpmexico@CocinayComparte@AreliPaz@judithguerra1@voxrpmexico ##descansar",Neutral
Y ahora estas en mi lista de promesas a olvidar.,Negative
Bonita noche amig@s http://t.co/oQTcwjDzfs,Positive
@Lacalacazombie mandalo :B,Neutral
"No sé como llamar esto que hemos inventado, pero ¿Acaso necesita una etiqueta?.",Positive
Ay ??.,Positive
"Cuándo me preguntan si mi siento que perdí dos años de mi vida estudiando turismo, siempre diré que no. He aprendido todo lo que he querido.",Positive
Allinall–—&gt;Satisfymysoul...,Positive
A trabajar un rato @ Grupo Tensa http://t.co/TC7HQCYNna,Neutral
"#RIPChespirito adiós chavito, adiós a un grande #QEPRobertoGomezBolaños http://t.co/LiHkndoTtV",Neutral
#UnaLuzPorAyotzinapa http://t.co/xwMADnbxOW,Positive
"Alejate, uno bueno sobre todo yo nunca sabe cuanto la puede cagar :v",Negative
Soy cinta ultra negra en deprimirme por pura pendejada.,Negative
"Hoy me dolió ya bien poquito el corazón, voy progresando.",Negative
It's a game that I don't want to play.,Positive
La hora en la que te empiezas a arrepentir de haberte dormido toda la tarde.,Positive
"Todavía recuerdo la última vez que tuve novia, fue por 1994.",Positive
Vamos a valle de bravo ????,Positive
"FELIZ NAVIDAD AMIGOS
AUNQUE ESTE BIEN ABURRIDO (: http://t.co/ugbDZ920Du",Positive
"Ahora en el templete ""el pendejo"" Martí Batres, según el Doc. Jalife",Negative
@Nowhere_Man18 hahahahaha te juro si vi tu cara y yo asi de loools nomanches beffe xD,Neutral
A la mierda mañana me consigo un trabajo .-.,Negative
"Nomamen compañeros que se van a pelear por la palabra ""chairo"" en la página de la FES .-.",Neutral
Nada puede ser peor.??,Negative
@AleeAndraadee Que Pena.??,Positive
@Lacalacazombie Vale :B jajaja nomanches pues suerte :) me dices bien bien y asi y cuanto saldra o eso por que soy poquito pobre :v,Neutral
Siempre fuiste la persona equivocada y yo la aferrada.,Negative
@Lacalacazombie jajajaja es que casi no le hago a esas :v ah pues asi esta muy bien :3 entonces ya esta el Martes :B,Positive
"Es la persona más pinche hartante del mundo. Hoy lo sigo comprobando, tanto que mejor alguien abandono la conversación fue lo más LOL.",Negative
"Fuck yourself,bebé :*",Neutral
@PapiPeyrotRules Jajajaja pero es que te sales y asi de Lel ya hartaste a Peyrot y me pone lo mismo .-. . Comentarios de quien? :O,Negative
"@PapiPeyrotRules Jajaja lo sé es una constante, no sé no es un buen día si no nos jodemos creó pero si Yisas llora sangre por su culpa :v",Negative
Quisiera poder recordar por que en primera instancia te quise conmigo.,Negative
#FRA levanta la mano como candidato serió a llevarse el mundial!,Negative
"I'm at El Rinconcito (Ecatepec de Morelos, México) http://t.co/jbzIpiKhhe",Neutral
A echar taco despues de un gran concierto (@ El Rinconcito) http://t.co/lXD8ru16oo,Neutral
Hambre!! (@ El Rinconcito) http://t.co/K6rrVGqryD,Neutral
"I'm at El Rinconcito (Ecatepec de Morelos, México) w/ 3 others http://t.co/lnCDiB18si",Neutral
Bueno... mss bien enfrente en la burguers :P (@ El Rinconcito) http://t.co/ViHVc4k0D0,Neutral
"I'm at El Rinconcito (Ecatepec de Morelos, México) http://t.co/zzSdHM3m9x",Neutral
Cena urgente!!!!!.... (@ El Rinconcito w/ @zaknoguera) http://t.co/XPUzjW2SRh,Neutral
"I'm at El Rinconcito (Ecatepec de Morelos, México) http://t.co/wmPGJ36mHq",Neutral
A cenar (@ El Rinconcito) http://t.co/Vl0j4AYD23,Neutral
"I'm at El Rinconcito (Ecatepec de Morelos, México) http://t.co/bOV6qSG4HA",Neutral
Cenando con Dave... (@ El Rinconcito) http://t.co/NknmKMuv1X,Neutral
@xbudzek grax igual tu,Neutral
@o0oJuAnZzHiSo0o te paso mi whatssap 5537271562,Positive
"Gracias por ser esa persona que estaba esperando, mi luz, mi fantasía.???",Positive
"De que sirve que me preocupe por tu salud si al final a ti te vale verga. Y te vas a tomar. ¡Bien, bien!",Negative
Ya quiero que sea viernes porfa ??,Neutral
Ya que!! (@ Oxxo Bastones) https://t.co/4VsxOuDjk5,Neutral
Ya me quiero ir ?? (@ Oxxo Bastones) https://t.co/IdkBs2q6V7,Neutral
"Que pinches horas son estas (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/dlPbqmlI1q",Negative
"I'm at Oxxo Bastones in Tlalnepantla, Me https://t.co/B84hIlliia",Neutral
"I'm at Oxxo Bastones in Tlalnepantla, Me https://t.co/RQvWAPJsg4",Neutral
"I'm at Oxxo Bastones in Tlalnepantla, Me https://t.co/xxl5PiPsg5",Neutral
"6 #Heineken y gratis vaso (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/hEg3NjECqr http://t.co/PA5OR6sYuI",Neutral
"Provisiones!! (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/unhue0UTT9",Neutral
"No importa la hora .... Siempre me salva (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/FqTY5m8OV7",Neutral
"Estúpido y nada sensual horario en el que ya no puedes comprar alcohol ?????? (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/UAytAd7TsL",Negative
"Cigarrillos y todo lo necesario (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/ev1D50Muf3",Neutral
"Provisiones carreteras (@ Oxxo Bastones in Tlalnepantla, Me) https://t.co/CT3N9cf9y2",Neutral
A varios priistas les gusta la matona,Negative
@ElPutoFeliz @kayisandovall Q grosero.,Negative
BadTrip http://t.co/8itsHKov2X,Positive
@cherry_hdez ¡Te lo mando rait nau! ??,Negative
Ya nada puede empeorar estoy seguro de ello.,Neutral
"@breaker_beat aún esta chiquito, y bonito!",Positive
#PhotoOfTheDay @ San Agustín 1a Sección Ecatepec de Morelos http://t.co/jRA9lY3vph,Neutral
Un puto día más sin ser el boxer de Alex Turner. Ya me maté a la verga.,Negative
Oigans tengo mucha tos :C,Neutral
Esta culero tener amiguitos que fueron en cetis o conalep por qué pues no puedes hacer chistes de sus escuelas sin que se ofendan poquito :/,Negative
Fácil no es imposible tampoco!????,Positive
Puro trámite (@ Oxxo Bastones) http://t.co/4TQutwG7vS http://t.co/BwOk8ePSBD,Neutral
"Sólo yo me levanto de mi cama y vengo por cigarros, maldito vicio ?? (@ Oxxo Bastones) http://t.co/3mwRMtjVKX",Negative
Sí saben que ya pueden comprar @Pepsimx @pepsi  en #OXXO  y próximamente #grupo #modeló #p... http://t.co/bcoaxWBth4 http://t.co/HE7b63isHN,Neutral
"I'm at Oxxo Bastones (Tlalnepantla, Me) https://t.co/TrUM6Ea9zK",Neutral
"Yeeeeey, solo no me dejen hacer ""Why'd you only call me when youre high"". Plis.",Positive
¿Por que es más fácil que la gente recuerde las cosas malas que las buenas?,Negative
No me arrepiento de nada pero tampoco repetiria todo exactamente igual.,Positive
Y cocino #aunquenolocrean @judithguerra1 @voxrpmexico @irenesexologa http://t.co/ktdasnFxRJ,Positive
"Quiero aprovechar para mandar un saludo a Victor ""el nazi""",Negative
es triste ver como nos burlamos del dolor ajeno y lo poco o mucho q tienen #ColectoCerebroParaElla http://t.co/Fhcwbi05Pu,Negative
"Aveces si siento feo ver la persona en la que te convertiste, pero ni pedo la vida sigue...",Negative
@bebo_tonayan Triste pero cierto :v ¿Crees que armen paro en la fes o algo?,Negative
¿Qué más hace falta? Estan a nada de pasarse la autonomía por los huevos :v,Negative
"Que serias tu, quien le devolviera la alegría a la vida, la que con ternura calmara mis miedos..
Me fascina cuando me canta al oído :3",Positive
Me da tanto miedo que llegue el momento en que se nos acabe la magia y solo nos quede el amor.,Negative
"@reporteCFE postes de luz descompuestos en arbolillo 1 del Gustavo a madero ,ayuda",Neutral
America tiembla ante sus némesis: Jose Saturnino CARDOZO y Ricardo el #TUCA Ferreti.,Negative
@LuiisHappo El mejor equipo!! Si si tu di cuando que te escondes.??,Neutral
Tengo un chingo de hambre.????,Neutral
@cherry_hdez ¿por que???,Positive
Feliz día a todos mis amigos médicos del twitt http://t.co/h4Y3hF35vT,Neutral
#YouAreHere jajajjajajajajajajajajajajajajaajajjaajajjaajajajajjaajjaajjajajajajaa. #DejaTuLoGuapo                               #SoyPacheko,Positive
L-A-M-E-N-T-A-B-L-E,Positive
@Leeslie15 Te Amo Pequeña!??,Positive
Ahora entiendo todo..,Negative
No entiendo por que todo cambia.,Negative
Solo entre nosotros en turismo nos podemos trollear. Los demás abstenganse de comentar algo que no saben. De nada,Negative
Sólo quiero que estés cerca de mi...,Positive
Hagase siempre señor tu voluntad y no la mía ! (@ capilla de la Sagrada Familia) https://t.co/Gc4jInfn0k,Negative
Último domingo en el barrio antes de esta nueva aventura ...... Enséñame señor a entender tu voluntad https://t.co/E1Og3M9JgV,Negative
7 grados y a esperar no queda de otra,Negative
"Yeshúa Ha Mashiaj, ¡Tú eres nuestro Dios! No existe ningún otro.",Neutral
@piporroteco Fueramos del pri depravado y neoliberal entonces si seria como dices.,Negative
Ya que sea 20 de Julio parfavar que me estoy haciendo pipi .-.,Negative
A este paso mi ensayo que es para mañana lo terminare el Viernes :v,Positive
Neta que esta sinusitis no se la deseo ni a mi peor enemigo :'(,Neutral
Pongamos el amor en práctica.,Negative
@SKarliee Hasta que te das cuenta.??,Negative
@cherry_hdez Yeah! Jajaj??,Positive
"@VanDerBeto Justamente, se siente bien triste :v",Positive
@VanDerBeto Jajajaja y paso a ser la más idiota? :V,Negative
@the_joker0891 jajaja es su versión mejorada.,Positive
"Cosas por las que amo mi trabajo, turismo en su máxima expresión. @Visa #everywhere @MSCCrucerosMex http://t.co/XsGhgKxRXi",Negative
Ya me iba a dormir luego una cosa me llevo a la otra y no bueno tuvo mas novias en estos meses que metas en la vida D: ¡Que oso!,Negative
"Es que regrese de mi clase vi mi pelicula y volví a ver el mundo como es y como lo quiero, a la mierda lo demás :3 jajaja.",Negative
"I'm at Casa Licmun (Atizapan, México) http://t.co/xTMLIa88FR",Neutral
Necesito descansar good night (@ Thelma's Home Sweet Home) http://t.co/1eZoOFZ5RS,Positive
?????????????? (@ Thelma's Home Sweet Home) http://t.co/jrNQoM6bT1,Positive
Billarcito relajante (@ La Casa De La Muñoz) http://t.co/IRdloBYtdX,Positive
I'm at Thelma's Home Sweet Home http://t.co/KWkkpCYYBp,Neutral
I'm at Dan is In Da House? http://t.co/m8LHZC5tRl,Neutral
Aguuuustooo y jose luis farfan mis hermanos (@ Giovanni's place) http://t.co/LtYj6yXPzD,Neutral
I'm at Dulce Laboratorio w/ @geritaltamayo @jo0sea http://t.co/zG5XycloHg,Neutral
I'm at Mijos House http://t.co/WhbooE9nfi,Neutral
I'm at Mijos House http://t.co/BwIs6WD4Mz,Neutral
Por fin a descansar (@ Thelma's Home Sweet Home) http://t.co/DXaX5C4uHx,Positive
Festival de la salchicha..... Con FIFA 14. Jaja. (@ Mijos House) http://t.co/ZxsJMVohNM,Positive
En junta (@ Marysol House) http://t.co/Fz1rd5Lgl9,Neutral
I'm at Shaico House http://t.co/SkXLijAMOX,Neutral
I'm at Ailes 45 w/ @rafa_munguia http://t.co/7tma1Hsply,Neutral
"I'm at Ailes 45 (Ciudad López Mateos, State of Mexico) http://t.co/z6aUowXeJP",Neutral
Juevebees.....aaaghhh seeed jaja (@ Giovannis Place) http://t.co/BurqiAIBCA http://t.co/5ODn4eG1uF,Positive
"I'm at Ailes 45 (Ciudad López Mateos, State of Mexico) http://t.co/lZBXkV2ZeS",Neutral
I'm at Ailes 45 w/ @rafa_munguia http://t.co/wfctrY8ARc,Neutral
Venga atletico Madrid veeegaaaa (@ Giovannis Place w/ @ferfarfan) http://t.co/bKi5YddHsc,Positive
"Comida, soccer, peda. Weeeee! (@ Mijos House) http://t.co/EZPT9CSKJ8",Positive
"I'm at Ailes 45 (Ciudad López Mateos, State of Mexico) http://t.co/RWKjrGxNG8",Neutral
I'm at Magisterial Vista Bella w/ @anatsl87 http://t.co/jFL4ChOMu9,Neutral
"I'm at Magisterial Vista Bella (Naucalpan, State of Mexico) http://t.co/uyhRDms33V",Neutral
Casa (@ Mijos House) http://t.co/RSvbQBAkI3,Positive
Mi hogar (@ Mijos House) http://t.co/Xi3abxij3h,Positive
I'm at Mijos House http://t.co/prSmhX1h7W,Neutral
Good morning!... Quiero mi cama!!!! (@ Jardines de Bellavista) http://t.co/11PKY1fTkR,Positive
De regreso! (@ Ailes 45) http://t.co/amhBaWhR33,Positive
?? (@ La Casa de Yadis) http://t.co/ZeGUxIyvwz,Positive
Descansa (@ Mijos House) http://t.co/To5yk7hwQZ,Positive
I'm at Tito's House http://t.co/6a1W4dIAD0,Neutral
En el convivio futbolero !!! (@ Thelma's Home Sweet Home w/ @july_gtz @thelma200774) http://t.co/4MM5knDf39,Positive
"I'm at Magisterial Vista Bella (Naucalpan, State of Mexico) http://t.co/cVYsZTM0TA",Neutral
A descansar después de un Pesado pero excelente día! Te amo wiss y tus abuelos ya te quieren ver enano http://t.co/6Yj3PuLHhP,Positive
Por fin casita (@ mi cueva) https://t.co/XQviBAeG2P,Neutral
I'm at Tito's House https://t.co/5sljH5vyiR,Neutral
Ahora si a descansar ?? (@ Casa de Gugus) https://t.co/hPL0cHzidU,Positive
"I'm at Magisterial Vista Bella (Naucalpan, State of Mexico) https://t.co/pFG06Uz9z4",Neutral
I'm at Tito's House https://t.co/K4yro6avJ3,Neutral
